,ID,Arabic,English,Label,text
192,,"✅ طريق الأمل .. 6 لقاحات جديدة ضد كورونا تظهر فعاليتها على الحيوانات
 https://t.co/0gzI5Wf8D8 https://t.co/qQ0EJ2a0oV",,3,"str✅ طريق الأمل .. 6 لقاحات جديدة ضد كورونا تظهر فعاليتها على الحيوانات
 https://t.co/0gzI5Wf8D8 https://t.co/qQ0EJ2a0oV"
193,,"متحدث الصحة مبشرا : 🔴

لقاح كورونا الذي سوف نجري تجربته الثالثة كانت فعالية جيدة ومبشرة في المراحل السابقة .. نتأمل خيراً من الله.",,1,"strمتحدث الصحة مبشرا : 🔴

لقاح كورونا الذي سوف نجري تجربته الثالثة كانت فعالية جيدة ومبشرة في المراحل السابقة .. نتأمل خيراً من الله."
194,,يشار إلى أنه لا تزال هناك أسئلة عديدة بلا جواب بما في ذلك الفترة التي يوفر فيها اللقاح حماية. ومع ذلك فإن تلك الأخبار تتيح الأمل في أن لقاحات كوفيد-19 الأخرى قيد التطوير قد تثبت فعاليتها أيضا.,,1,strيشار إلى أنه لا تزال هناك أسئلة عديدة بلا جواب بما في ذلك الفترة التي يوفر فيها اللقاح حماية. ومع ذلك فإن تلك الأخبار تتيح الأمل في أن لقاحات كوفيد-19 الأخرى قيد التطوير قد تثبت فعاليتها أيضا.
195,,رئيس الوزراء بوريس جونسون عبر تويتر : أخبار مثيرة ورائعة بشكل لا يصدق بأن لقاح #أكسفورد أثبت فعاليته في التجارب .. لا يزال هناك المزيد من فحوصات السلامة ولكن هذه نتائج رائعة .. أقول لعلمائنا الرائعين في UniofOxford &amp;AstraZeneca أحسنتم صنعًا أنتم وجميع الذين تطوعوا في التجارب,,3,strرئيس الوزراء بوريس جونسون عبر تويتر : أخبار مثيرة ورائعة بشكل لا يصدق بأن لقاح #أكسفورد أثبت فعاليته في التجارب .. لا يزال هناك المزيد من فحوصات السلامة ولكن هذه نتائج رائعة .. أقول لعلمائنا الرائعين في UniofOxford &amp;AstraZeneca أحسنتم صنعًا أنتم وجميع الذين تطوعوا في التجارب
196,,"فيديو متداول عالميًا يجاوب لصلب سؤال أصحاب نظرية المؤامرة ضد لقاح #كورونا بعنوان ""كيف تم انتاج لقاح كورونا بأقل من سنة!!!"" هنا الجواب الكافي بخمس دقائق... اذا اقتنعت بمحتواه أنشر لعل الله يصحح بنشرك المقطع تفكير البعض تجاه و سلامة اللقاح و فعاليته https://t.co/vazGouzcia",,3,"strفيديو متداول عالميًا يجاوب لصلب سؤال أصحاب نظرية المؤامرة ضد لقاح #كورونا بعنوان ""كيف تم انتاج لقاح كورونا بأقل من سنة!!!"" هنا الجواب الكافي بخمس دقائق... اذا اقتنعت بمحتواه أنشر لعل الله يصحح بنشرك المقطع تفكير البعض تجاه و سلامة اللقاح و فعاليته https://t.co/vazGouzcia"
197,,@hasanalatefi2 فكرة جدا مؤثره ولكن نتمنى الاتحاد المطعم وغير المطعم ما اعتقد في كويتي يؤيد سياسة الاجبار ان كانت الان على لقاح غدا قد يكون ديدنهم في اقرار القرارات وعدم الرجوع للشعب ولمطالبهم اسأل الله ان يصلح الحال ويرد الكويت بلد الحريه والديموقراطيه 💔,,3,str@hasanalatefi2 فكرة جدا مؤثره ولكن نتمنى الاتحاد المطعم وغير المطعم ما اعتقد في كويتي يؤيد سياسة الاجبار ان كانت الان على لقاح غدا قد يكون ديدنهم في اقرار القرارات وعدم الرجوع للشعب ولمطالبهم اسأل الله ان يصلح الحال ويرد الكويت بلد الحريه والديموقراطيه 💔
198,,"@bodalal5 وجهة نظر ولكن اختلف فيها معاك في ادويه نستخدمها تكون جديده ما مرت عليها سنوات ولكن  لا يعتمد اي لقاح ولا دواء الا بتحقيق نقطتين مهمتين الأمان والفعالية وهالشي دارسينه ونعرف نفرق بين الدواء الفعال الآمن من غيره وحسب نتائج الدراسات اللقاح المعتمد من ال FDA 
 فعال وآمن 
تحياتي",,3,"str@bodalal5 وجهة نظر ولكن اختلف فيها معاك في ادويه نستخدمها تكون جديده ما مرت عليها سنوات ولكن  لا يعتمد اي لقاح ولا دواء الا بتحقيق نقطتين مهمتين الأمان والفعالية وهالشي دارسينه ونعرف نفرق بين الدواء الفعال الآمن من غيره وحسب نتائج الدراسات اللقاح المعتمد من ال FDA 
 فعال وآمن 
تحياتي"
199,,"@HealthCoach4q8 عندي سؤال:
هل نظرية الفيروسات تم إثباتها؟، وتم فعلياً عزل فيروس ما ورؤيته بصرياً؟!!
ملاحظتي أن الزكام وأعراض البرد بشكل عام، هي أعراض مناعة الجسم ضد تغيرات الهواء بما يحمل من انخفاض الحرارة والملوثات.
وأصل اسم المرض أنف العنزة، وهو مرض قديم متغير ليس له تطعيم لأنه غير جرثومي.",,2,"str@HealthCoach4q8 عندي سؤال:
هل نظرية الفيروسات تم إثباتها؟، وتم فعلياً عزل فيروس ما ورؤيته بصرياً؟!!
ملاحظتي أن الزكام وأعراض البرد بشكل عام، هي أعراض مناعة الجسم ضد تغيرات الهواء بما يحمل من انخفاض الحرارة والملوثات.
وأصل اسم المرض أنف العنزة، وهو مرض قديم متغير ليس له تطعيم لأنه غير جرثومي."
200,,العثره الوحيدة للسيطرة على الوباء هي اجبار المواطنين على لقاح تجريبي ( مثبت طبيا اثاره الجانبيه)بغض النظر عن فعاليته وامانه مازال تجريبي 🙂 #لا_للتطعيم_الاجباري48 https://t.co/nGnRsjRIwK,,3,strالعثره الوحيدة للسيطرة على الوباء هي اجبار المواطنين على لقاح تجريبي ( مثبت طبيا اثاره الجانبيه)بغض النظر عن فعاليته وامانه مازال تجريبي 🙂 #لا_للتطعيم_الاجباري48 https://t.co/nGnRsjRIwK
201,,"نظرة على لقاح كورونا الروسي.. ""الأرخص عالمياً وفعال بنسبة 95٪"" https://t.co/TSxndlX8U2",,1,"strنظرة على لقاح كورونا الروسي.. ""الأرخص عالمياً وفعال بنسبة 95٪"" https://t.co/TSxndlX8U2"
202,,"@MohamedBinZayed بالتوفيق الأمل بالله كبير ثم بكم لتجاوز هذا المنعطف الخطير في تاريخ البشرية 
نتمنى ان يتوج هذا المؤتمر بتبشيرنا بوجود لقاح فعلي قارب دخوله طور التنفيذ بعد اجتيازه لما يسبق ذلك من تحضير وتجارب",,1,"str@MohamedBinZayed بالتوفيق الأمل بالله كبير ثم بكم لتجاوز هذا المنعطف الخطير في تاريخ البشرية 
نتمنى ان يتوج هذا المؤتمر بتبشيرنا بوجود لقاح فعلي قارب دخوله طور التنفيذ بعد اجتيازه لما يسبق ذلك من تحضير وتجارب"
203,,"#عاجل #اخبار

وكيل #وزارة_الصحة د. عبدالله عسيري

دراسة سعودية جديدة توثق مأمونية لقاح استرازينيكا المضاد لفيروس #كورونا و فعاليته في منع المرض الشديد.",,3,"str#عاجل #اخبار

وكيل #وزارة_الصحة د. عبدالله عسيري

دراسة سعودية جديدة توثق مأمونية لقاح استرازينيكا المضاد لفيروس #كورونا و فعاليته في منع المرض الشديد."
204,,"أحيانا 
نعرف أن مايقلقنا تافه حدّ اللاّشيء
لكنّه يقبض على أنفاسنا ،ويتربّص لقلوبنا
ويسيطر على أنفعالاتنا !
ففي عمقنا ،نحن أطفال !
تفرحنا إبتسامة ، وتنزف قلوبنا نظرة جارحه ! 
وتحرقنا حروف قيلت على عجل ! 
ناضجين ...
ولازلنا نخبئ الطفولة كروح لروحنا 
التي تعارك جهرةً دون كللٍ أوملل",,1,"strأحيانا 
نعرف أن مايقلقنا تافه حدّ اللاّشيء
لكنّه يقبض على أنفاسنا ،ويتربّص لقلوبنا
ويسيطر على أنفعالاتنا !
ففي عمقنا ،نحن أطفال !
تفرحنا إبتسامة ، وتنزف قلوبنا نظرة جارحه ! 
وتحرقنا حروف قيلت على عجل ! 
ناضجين ...
ولازلنا نخبئ الطفولة كروح لروحنا 
التي تعارك جهرةً دون كللٍ أوملل"
205,,"تكريس حضور بعض المؤثرين ""بسطحية محتواهم"" وجعلهم في المقدمة قد يعود بالفائدة الترويجية لأي حدث وهذا مهم، لكن من الجميل أيضا أن يتم ""تطعيم"" حضورهم بشخصيات ذات ثقل فكري وثقافي، فالمجتمع فيه الجميع ويسعهما معا دون تهميش أي منهما لصالح الآخر أو تعزيز فئة وإلغاء أخرى.",,3,"strتكريس حضور بعض المؤثرين ""بسطحية محتواهم"" وجعلهم في المقدمة قد يعود بالفائدة الترويجية لأي حدث وهذا مهم، لكن من الجميل أيضا أن يتم ""تطعيم"" حضورهم بشخصيات ذات ثقل فكري وثقافي، فالمجتمع فيه الجميع ويسعهما معا دون تهميش أي منهما لصالح الآخر أو تعزيز فئة وإلغاء أخرى."
206,,"أول أميركية تتلقى تطعيم #كورونا: خذوا اللقاح.. ولا تنزعوا #الكمامات

• أريد تعزيز ثقة الجمهور في أن #اللقاح آمن.. ولا يختلف عن أي تطعيم أخر
https://t.co/MAzjYmeHWh",,1,"strأول أميركية تتلقى تطعيم #كورونا: خذوا اللقاح.. ولا تنزعوا #الكمامات

• أريد تعزيز ثقة الجمهور في أن #اللقاح آمن.. ولا يختلف عن أي تطعيم أخر
https://t.co/MAzjYmeHWh"
207,,@cnni اعلن #رؤساء_الولايات_المتحدة السابقون باراك #أوباما وجورج دبليو #بوش وبيل #كلينتون اعتدامهم الحصول على لقاحات #فيروس_كورونا_المستجد أمام الكاميرا لتعزيز ثقة المواطنين المترددين في تعاطيه في سلامة اللقاح بمجرد موافقة إدارة الغذاء والدواء الأمريكية على اللقاح.,,3,str@cnni اعلن #رؤساء_الولايات_المتحدة السابقون باراك #أوباما وجورج دبليو #بوش وبيل #كلينتون اعتدامهم الحصول على لقاحات #فيروس_كورونا_المستجد أمام الكاميرا لتعزيز ثقة المواطنين المترددين في تعاطيه في سلامة اللقاح بمجرد موافقة إدارة الغذاء والدواء الأمريكية على اللقاح.
208,,@asadabukhalil @313abosaleh313 استاذ اسعد لقاح استرازينيكا البريطاني فعاليته من ٦٠ الى ٧٠ بالمئة حسب قولهم وبدأوا باستخدامه في بريطانيا ... يقينا لن يكون اللقاح الايراني اسوأ ... عذرا ولكن يبدو انك من اصحاب نظرية كل شي افرنجي برنجي... تحياتي,,3,str@asadabukhalil @313abosaleh313 استاذ اسعد لقاح استرازينيكا البريطاني فعاليته من ٦٠ الى ٧٠ بالمئة حسب قولهم وبدأوا باستخدامه في بريطانيا ... يقينا لن يكون اللقاح الايراني اسوأ ... عذرا ولكن يبدو انك من اصحاب نظرية كل شي افرنجي برنجي... تحياتي
209,,"أمهات الأسرى الفلسطينيين،
في مشهدين مؤثرين، عند زيارة ابناءهن في السجون الاسرائيلية،
الانتظار، العيش على أمل،
تموت الأم قبل خروج ابنها،وعند خروجه أول مايفعل يزور قبرها.
او يموت في السجن،فتزفه بجنازته،

هَرِمتُ، فردّي نجوم الطفولة
حتى أشارك
صغار العصافير
درب الرجوع،
لعشِّ انتظارك! https://t.co/GB3ssHZvK4",,3,"strأمهات الأسرى الفلسطينيين،
في مشهدين مؤثرين، عند زيارة ابناءهن في السجون الاسرائيلية،
الانتظار، العيش على أمل،
تموت الأم قبل خروج ابنها،وعند خروجه أول مايفعل يزور قبرها.
او يموت في السجن،فتزفه بجنازته،

هَرِمتُ، فردّي نجوم الطفولة
حتى أشارك
صغار العصافير
درب الرجوع،
لعشِّ انتظارك! https://t.co/GB3ssHZvK4"
210,,"يأملون أن يثبت فعاليته ضد السلالة الحالية والمستقبلية.. كاميرا #الجزيرة تدخل معهد ""والتر ريد"" العسكري بولاية ميريلاند وترصد مراحل تطوير لقاح جديد مضاد لفيروس #كورونا 
| فادي منصور | الجزيرة | ميريلاند #الأخبار https://t.co/NYKRj44D9q",,3,"strيأملون أن يثبت فعاليته ضد السلالة الحالية والمستقبلية.. كاميرا #الجزيرة تدخل معهد ""والتر ريد"" العسكري بولاية ميريلاند وترصد مراحل تطوير لقاح جديد مضاد لفيروس #كورونا 
| فادي منصور | الجزيرة | ميريلاند #الأخبار https://t.co/NYKRj44D9q"
211,,"٣
⚫️ الابتعاد عن الأفعال والسلوكيات التي تجذب رد فعل المجتمع.

⚫️ تجنب النظرات الثابتة والكلمات والسلوكيات المسيئة وخاصة تجاه النساء.
⚫️ عدم تضخيم الأحداث الفردية التي تحدث بينك وبين الأفراد.
⚫️ وضع أسماء أماكن العمل لأصحاب الأعمال باللغة التركية.
⚫️ الحصول على لقاحات Covid 19",,3,"str٣
⚫️ الابتعاد عن الأفعال والسلوكيات التي تجذب رد فعل المجتمع.

⚫️ تجنب النظرات الثابتة والكلمات والسلوكيات المسيئة وخاصة تجاه النساء.
⚫️ عدم تضخيم الأحداث الفردية التي تحدث بينك وبين الأفراد.
⚫️ وضع أسماء أماكن العمل لأصحاب الأعمال باللغة التركية.
⚫️ الحصول على لقاحات Covid 19"
212,,"✍ زمن الطفولة درسنا على مثل هذا المقعد ، كان يجلس على المقعد من ٣ إلى ٤ طلاب وهنا كان يحدث التنافس في الاستيلاء على أكبر مساحة ، ولطالما انشقت ثيابنا من مسامير المقعد ، والويل إذا كانت ألواح المقعد متحركة فتقرص اللحم 
والمؤثر  اذا بكيت من العقاب ومن بجانبي ينظرون بشفقة أو شماتة https://t.co/3EGT9AMkPy",,3,"str✍ زمن الطفولة درسنا على مثل هذا المقعد ، كان يجلس على المقعد من ٣ إلى ٤ طلاب وهنا كان يحدث التنافس في الاستيلاء على أكبر مساحة ، ولطالما انشقت ثيابنا من مسامير المقعد ، والويل إذا كانت ألواح المقعد متحركة فتقرص اللحم 
والمؤثر  اذا بكيت من العقاب ومن بجانبي ينظرون بشفقة أو شماتة https://t.co/3EGT9AMkPy"
213,,"مدير المكتب الاقليمي لمنظمة الصحة العالمية د.أحمد المنظري: الجرعة الواحدة من لقاح «يانسن» فعالة بنسبة 66.9% 

https://t.co/ip9bayissC https://t.co/snzHFx14oV",,3,"strمدير المكتب الاقليمي لمنظمة الصحة العالمية د.أحمد المنظري: الجرعة الواحدة من لقاح «يانسن» فعالة بنسبة 66.9% 

https://t.co/ip9bayissC https://t.co/snzHFx14oV"
214,,"١-بوتين وإعلامه اعلنوا عن اعتماد اللقاح كلقاح ناجح قبل ٣ أشهر😂، والآن اللقاح نفسه في المرحلة الأخيرة‼️‼️ كيف؟ 

٢-لا اصدّق دوله اعتمدت لقاح غير جاهز في يومٍ ما. 

٣-بالنظر إلى كلمة ""عندما""، فإنّي أرى أقرب ""مخرج"" يلوح في الأفق 😄 

تحيّاتي لبوتين 🌹 https://t.co/kgWvTFJDdG",,1,"str١-بوتين وإعلامه اعلنوا عن اعتماد اللقاح كلقاح ناجح قبل ٣ أشهر😂، والآن اللقاح نفسه في المرحلة الأخيرة‼️‼️ كيف؟ 

٢-لا اصدّق دوله اعتمدت لقاح غير جاهز في يومٍ ما. 

٣-بالنظر إلى كلمة ""عندما""، فإنّي أرى أقرب ""مخرج"" يلوح في الأفق 😄 

تحيّاتي لبوتين 🌹 https://t.co/kgWvTFJDdG"
215,,"#لقاح_الأمل""من أراد الدنيا فعليه بالعلم ومن أراد الآخرة فعليه بالعلم ومن أرادهما معا فعليه بالعلم أيضا""

#العلم_ينتصر
#لقاح_الأمل https://t.co/2v2gdLuSxf",,3,"str#لقاح_الأمل""من أراد الدنيا فعليه بالعلم ومن أراد الآخرة فعليه بالعلم ومن أرادهما معا فعليه بالعلم أيضا""

#العلم_ينتصر
#لقاح_الأمل https://t.co/2v2gdLuSxf"
216,,@ahmad_khatib اغلبهم يشجعون النصر ف السعودية والزمالك ف مصر ، لكن السؤال ليش استطاعو يطلعون لقاح لكوفيد 19 ولا قدرو يطلعون لل HIV ؟ ما اعتقد بسبب ضعف الابحاث او لصعوبة المرض بقد ما انه كوفيد 19 يأثر على اقتصاد دول وهذا الي خلاهم يشتغلو بذمة وضمير ونسبة الي حيستخدموه بالمليارات يعني مشروع ناجح,,3,str@ahmad_khatib اغلبهم يشجعون النصر ف السعودية والزمالك ف مصر ، لكن السؤال ليش استطاعو يطلعون لقاح لكوفيد 19 ولا قدرو يطلعون لل HIV ؟ ما اعتقد بسبب ضعف الابحاث او لصعوبة المرض بقد ما انه كوفيد 19 يأثر على اقتصاد دول وهذا الي خلاهم يشتغلو بذمة وضمير ونسبة الي حيستخدموه بالمليارات يعني مشروع ناجح
217,,"والرئة  في وقت واحد.  نظرًا لأن العديد من أخطر أعراض COVID لا تظهر إلا في وقت متأخر من دورة المرض ، وأحيانًا من أربعة إلى خمسة أسابيع بعد التعرض ، ⬅️فهناك احتمال ألا يكون لدينا الوقت الكافي للحكم على فعالية لقاح جديد ، ⬅️حتى بالمعيار الأدنى  من تحسن الأعراض.
 يواجه لقاح COVID-19",,3,"strوالرئة  في وقت واحد.  نظرًا لأن العديد من أخطر أعراض COVID لا تظهر إلا في وقت متأخر من دورة المرض ، وأحيانًا من أربعة إلى خمسة أسابيع بعد التعرض ، ⬅️فهناك احتمال ألا يكون لدينا الوقت الكافي للحكم على فعالية لقاح جديد ، ⬅️حتى بالمعيار الأدنى  من تحسن الأعراض.
 يواجه لقاح COVID-19"
218,,@ya7neen @NOoRAlH64545205 @virolvlog @wafaaad52868556 اعتقد انت غبي لان اصابة بالفايروس تعطي مناعه ٣ اشهر فقط و بعدها  تقدر تنصاب و كله مذكور من الصحة العالمية او علماء معروفين و بعدها  غبائك كان اكثر من انو اللقاح هو فايروس ميت او غير فعال ب اصل ف اكيد مناعتك عن الاصابة تكون اقوة يا غبي كل لقاحات  امراض تكون هيك,,1,str@ya7neen @NOoRAlH64545205 @virolvlog @wafaaad52868556 اعتقد انت غبي لان اصابة بالفايروس تعطي مناعه ٣ اشهر فقط و بعدها  تقدر تنصاب و كله مذكور من الصحة العالمية او علماء معروفين و بعدها  غبائك كان اكثر من انو اللقاح هو فايروس ميت او غير فعال ب اصل ف اكيد مناعتك عن الاصابة تكون اقوة يا غبي كل لقاحات  امراض تكون هيك
219,,الثقة برئيس الوزراء ستنهار لذا العامل الاول سينتهي قريبا و الثاني يعتمد على ايجاد علاج او لقاح فعال وهذا ممكن في ٢٠٢١والموقف الدولي سيتغير ان عادت الحركة الشعبية بفعالية والرشى ستكشف الكذابين وتنقي تشريبن اما الاغتيالات ستكون دافع لمن مازالوا على قيد الحياة للثائر من القاتل,,3,strالثقة برئيس الوزراء ستنهار لذا العامل الاول سينتهي قريبا و الثاني يعتمد على ايجاد علاج او لقاح فعال وهذا ممكن في ٢٠٢١والموقف الدولي سيتغير ان عادت الحركة الشعبية بفعالية والرشى ستكشف الكذابين وتنقي تشريبن اما الاغتيالات ستكون دافع لمن مازالوا على قيد الحياة للثائر من القاتل
220,,"#فيديو| الدكتور عبداللطيف الخال : لديّ ثقة كاملة بسلامة وفعالية لقاح #كوفيد19 وأشجع جميع أفراد المجتمع الأكثر عرضة والمؤهلين للحصول على اللقاح في المرحلة الأولى من الحملة لاتخاذ هذه الخطوة لحماية أنفسهم والحصول على التطعيم

#جريدة_الراية #قطر 
@MOPHQatar https://t.co/45ISEFoPzY",,1,"str#فيديو| الدكتور عبداللطيف الخال : لديّ ثقة كاملة بسلامة وفعالية لقاح #كوفيد19 وأشجع جميع أفراد المجتمع الأكثر عرضة والمؤهلين للحصول على اللقاح في المرحلة الأولى من الحملة لاتخاذ هذه الخطوة لحماية أنفسهم والحصول على التطعيم

#جريدة_الراية #قطر 
@MOPHQatar https://t.co/45ISEFoPzY"
221,,@A31_oct @SaudiNews50 عاد ماصدقتوا خبر 🤣🤣🤣🤣 المملكة منعت لقاح جونسون اند جونسون ، اللقاحات المعتمده في المملكة كلها آمنه وفعاله ، ولو هم يبغون يقتلونك كان مامنعوا لقاح جونسون ، يالمهم,,3,str@A31_oct @SaudiNews50 عاد ماصدقتوا خبر 🤣🤣🤣🤣 المملكة منعت لقاح جونسون اند جونسون ، اللقاحات المعتمده في المملكة كلها آمنه وفعاله ، ولو هم يبغون يقتلونك كان مامنعوا لقاح جونسون ، يالمهم
222,,"أعلن باحثون أميركيون عن اكتشاف أول لقاح مخصص للسرطان آمن وفعال ضد الإصابات المتكررة بالمرض، فهل يكون أمل العالم في القضاء على السرطان نهائيا؟
https://t.co/REawEZjmPq",,3,"strأعلن باحثون أميركيون عن اكتشاف أول لقاح مخصص للسرطان آمن وفعال ضد الإصابات المتكررة بالمرض، فهل يكون أمل العالم في القضاء على السرطان نهائيا؟
https://t.co/REawEZjmPq"
223,,@mjamal110 انا ما اصدق الا بفحص الاجسام المضادة الي خذوا تطعيم الجرعه الاولى من اكسفورد، هذا افضل دليل على فعالية الجرعه الاولى بعد ٣ شهور.,,3,str@mjamal110 انا ما اصدق الا بفحص الاجسام المضادة الي خذوا تطعيم الجرعه الاولى من اكسفورد، هذا افضل دليل على فعالية الجرعه الاولى بعد ٣ شهور.
224,,"@abhs987651 @s_hm2030 هذا مو مصنع أنت ملخبط
هذا مركز ابحاث نسمع عنه فقط ما قد سمعنا أنه أنتج لقاح والا سوا شي مؤثر بشكل إيجابي كحسم شي أو معضلة سواء كانت بيئة أو فايروسية أو اي كان فقط نسمع عنه ويتحدث أنه رفع 1000 ورقة عمل.
أتمنى أن ينظر له بشكل جدي و تفعيل دوره محليا و عالميا ويبطلون ورق نبي واقع.",,3,"str@abhs987651 @s_hm2030 هذا مو مصنع أنت ملخبط
هذا مركز ابحاث نسمع عنه فقط ما قد سمعنا أنه أنتج لقاح والا سوا شي مؤثر بشكل إيجابي كحسم شي أو معضلة سواء كانت بيئة أو فايروسية أو اي كان فقط نسمع عنه ويتحدث أنه رفع 1000 ورقة عمل.
أتمنى أن ينظر له بشكل جدي و تفعيل دوره محليا و عالميا ويبطلون ورق نبي واقع."
225,,"اختلاق انتصارات وهمية دليل على وهن النجاحات الفعلية في الواقع بديهيا ان تكذب وتصدق الكذبه ثم تمجدها وتعظمها يحتاج لوقت اطول لتصدق بهذه السرعة تسمى عملية #كذاب_وطـyـزه_مكشوفه ان كنتم تقصدون تشجيع الطفولة فليس على حساب الوطن #حراك_9_2_43 اهداء مرفق سري مهم

 #انقذوا_فرج_العتيبي https://t.co/nNMXJ7nJVE",,3,"strاختلاق انتصارات وهمية دليل على وهن النجاحات الفعلية في الواقع بديهيا ان تكذب وتصدق الكذبه ثم تمجدها وتعظمها يحتاج لوقت اطول لتصدق بهذه السرعة تسمى عملية #كذاب_وطـyـزه_مكشوفه ان كنتم تقصدون تشجيع الطفولة فليس على حساب الوطن #حراك_9_2_43 اهداء مرفق سري مهم

 #انقذوا_فرج_العتيبي https://t.co/nNMXJ7nJVE"
226,,@Ania27El الروس كاذبين لا ذمة لهم ولا دين ولا أنسانية والغريب كيف تجاوز لقاحهم هذه المراحل من الزمن تارك خلفة شركات أدوية عملاقة تبحث وتساهم في أيجاد لقاح فعال، والروس يسابقون الزمن في انتاج لقاح هل هناك عاقل يصدق كذب الروس، هم دعات للقتل والدمار ليس لهم علاقة في اللقاح مجرد أبتزاز دول,,2,str@Ania27El الروس كاذبين لا ذمة لهم ولا دين ولا أنسانية والغريب كيف تجاوز لقاحهم هذه المراحل من الزمن تارك خلفة شركات أدوية عملاقة تبحث وتساهم في أيجاد لقاح فعال، والروس يسابقون الزمن في انتاج لقاح هل هناك عاقل يصدق كذب الروس، هم دعات للقتل والدمار ليس لهم علاقة في اللقاح مجرد أبتزاز دول
227,,"@Fooz18444528 🤷🏻‍♀️""صدق او لاتصدق"" 🤷🏻‍♀️

تشتري هاتف من مميزاته لايتأثر بالماء 
ولكن ممنوع عليك تجربته تحت الماء.🤔

.كيف تعرف مدى فعاليته ضد الماء ؟ 😉

تأخذ لقاح فعال بنسبة ٩٥٪ ضد الفيروس
ولكن ممنوع عليك تجربته في الاختلاط و بدون كماام وبدون تباعد 🤔

كيف تعرف مدى فعاليته ضد المرض؟  😉",,3,"str@Fooz18444528 🤷🏻‍♀️""صدق او لاتصدق"" 🤷🏻‍♀️

تشتري هاتف من مميزاته لايتأثر بالماء 
ولكن ممنوع عليك تجربته تحت الماء.🤔

.كيف تعرف مدى فعاليته ضد الماء ؟ 😉

تأخذ لقاح فعال بنسبة ٩٥٪ ضد الفيروس
ولكن ممنوع عليك تجربته في الاختلاط و بدون كماام وبدون تباعد 🤔

كيف تعرف مدى فعاليته ضد المرض؟  😉"
228,,أظهرت التجارب على لقاح #كوفيد_19 المطور من #جامعة_اكسفورد بالشراكة مع شركة #استرازينكا استجابة مناعية للمتطوعين من اعمار 56 إلى 70 مساوية للمتطوعين ممن يصغرونهم سناً. هذا يعطينا أمل بفعالية اللقاح على مستوى عالي بإذن الله #كورونا  https://t.co/mrZrN77UIK,,3,strأظهرت التجارب على لقاح #كوفيد_19 المطور من #جامعة_اكسفورد بالشراكة مع شركة #استرازينكا استجابة مناعية للمتطوعين من اعمار 56 إلى 70 مساوية للمتطوعين ممن يصغرونهم سناً. هذا يعطينا أمل بفعالية اللقاح على مستوى عالي بإذن الله #كورونا  https://t.co/mrZrN77UIK
229,,@Khalejiatv مهوب كل شخص ينسب نفسه لميول فهو يحبه الحب الفعلي الفلوس أهم من الميول وقد تكون محبة مؤقتة زائفة نسبة لذكريات متلازمة من أيام الطفولة وقد تكون لمصلحة كسب جمهور خالد ، على من يطرح رأيه أتجاه هذا الفنان متعدد المواهب أن ينظر لعمره الزمني قبل طرح رأيه عيب اللي جالس نشوفه والله عيب,,3,str@Khalejiatv مهوب كل شخص ينسب نفسه لميول فهو يحبه الحب الفعلي الفلوس أهم من الميول وقد تكون محبة مؤقتة زائفة نسبة لذكريات متلازمة من أيام الطفولة وقد تكون لمصلحة كسب جمهور خالد ، على من يطرح رأيه أتجاه هذا الفنان متعدد المواهب أن ينظر لعمره الزمني قبل طرح رأيه عيب اللي جالس نشوفه والله عيب
230,,"الدكتور عبداللطيف الخال
لديّ ثقة كاملة بسلامة وفعالية لقاح كوفيد-19 وأشجع جميع أفراد المجتمع الأكثر عرضة والمؤهلين للحصول على اللقاح في المرحلة الأولى من الحملة لاتخاذ هذه الخطوة لحماية أنفسهم والحصول على التطعيم.

@MOPHQatar 
#سلامتك_هي_سلامتي https://t.co/e1IbFzTIi9",,1,"strالدكتور عبداللطيف الخال
لديّ ثقة كاملة بسلامة وفعالية لقاح كوفيد-19 وأشجع جميع أفراد المجتمع الأكثر عرضة والمؤهلين للحصول على اللقاح في المرحلة الأولى من الحملة لاتخاذ هذه الخطوة لحماية أنفسهم والحصول على التطعيم.

@MOPHQatar 
#سلامتك_هي_سلامتي https://t.co/e1IbFzTIi9"
231,,@u2nd1 يا حبيبي اتمنى اصدقك ولكن المرض لن يختفي اعداد المصابين من هاذا المرض تزيد بغض النظر عن الحجر الكامل من دول العالم ولكن سرعان ما يعاود ويضرب من جديد .. بالمختصر دول العالم تدمرة أقتصادياً بما فيه الكفايه وستفتح الابواب للعالم وكئن لم يكن هناك شئ. الحل هو لقاح فعال,,3,str@u2nd1 يا حبيبي اتمنى اصدقك ولكن المرض لن يختفي اعداد المصابين من هاذا المرض تزيد بغض النظر عن الحجر الكامل من دول العالم ولكن سرعان ما يعاود ويضرب من جديد .. بالمختصر دول العالم تدمرة أقتصادياً بما فيه الكفايه وستفتح الابواب للعالم وكئن لم يكن هناك شئ. الحل هو لقاح فعال
